state,state_po,county_str,office,special,candidate,party,writein,candidatevotes,won,MOV16,MOV18,18to16swing
Massachusetts,MA,norfolk_ma,US Senator,False,Geoff Diehl,republican,False,234404.0,False,0.279383198102,0.20428852317895912,-0.0750946749230409
Massachusetts,MA,norfolk_ma,US Senator,False,Shiva Ayyadurai,independent,False,19248.0,False,0.279383198102,0.20428852317895912,-0.0750946749230409
Massachusetts,MA,plymouth_ma,US Senator,False,Elizabeth A. Warren,democrat,False,215190.0,False,0.07232518700199997,-0.010710460549803624,-0.08303564755180359
Massachusetts,MA,plymouth_ma,US Senator,False,Geoff Diehl,republican,False,219990.0,True,0.07232518700199997,-0.010710460549803624,-0.08303564755180359
Massachusetts,MA,plymouth_ma,US Senator,False,Shiva Ayyadurai,independent,False,12980.0,False,0.07232518700199997,-0.010710460549803624,-0.08303564755180359
Massachusetts,MA,suffolk_ma,US Senator,False,Elizabeth A. Warren,democrat,False,393246.0,True,0.62984939888,0.6018079775506113,-0.028041421329388694
Massachusetts,MA,suffolk_ma,US Senator,False,Geoff Diehl,republican,False,93004.0,False,0.62984939888,0.6018079775506113,-0.028041421329388694
Massachusetts,MA,suffolk_ma,US Senator,False,Shiva Ayyadurai,independent,False,12650.0,False,0.62984939888,0.6018079775506113,-0.028041421329388694
Massachusetts,MA,worcester_ma,US Senator,False,Elizabeth A. Warren,democrat,False,319762.0,True,0.10496309440000007,0.06873256456734411,-0.036230529832655956
Massachusetts,MA,worcester_ma,US Senator,False,Geoff Diehl,republican,False,276990.0,False,0.10496309440000007,0.06873256456734411,-0.036230529832655956
Massachusetts,MA,worcester_ma,US Senator,False,Shiva Ayyadurai,independent,False,25544.0,False,0.10496309440000007,0.06873256456734411,-0.036230529832655956
Michigan,MI,alcona_mi,US Senator,False,Debbie Stabenow,democrat,False,1915.0,False,-0.399579219939,-0.29270927092709265,0.10686994901190733
Michigan,MI,alcona_mi,US Senator,False,George E. Huffman III,us taxpayers,False,47.0,False,-0.399579219939,-0.29270927092709265,0.10686994901190733
Michigan,MI,alcona_mi,US Senator,False,John Howard Wilhelm,natural law,False,8.0,False,-0.399579219939,-0.29270927092709265,0.10686994901190733
Michigan,MI,alcona_mi,US Senator,False,John James,republican,False,3541.0,True,-0.399579219939,-0.29270927092709265,0.10686994901190733
Michigan,MI,alcona_mi,US Senator,False,Marcia Squier,green,False,44.0,False,-0.399579219939,-0.29270927092709265,0.10686994901190733
Michigan,MI,alcona_mi,US Senator,False,,,True,0.0,False,-0.399579219939,-0.29270927092709265,0.10686994901190733
Michigan,MI,alger_mi,US Senator,False,Debbie Stabenow,democrat,False,1911.0,False,-0.20429869266600004,-0.060307544449783757,0.14399114821621628
Michigan,MI,alger_mi,US Senator,False,George E. Huffman III,us taxpayers,False,34.0,False,-0.20429869266600004,-0.060307544449783757,0.14399114821621628
Michigan,MI,alger_mi,US Senator,False,John Howard Wilhelm,natural law,False,19.0,False,-0.20429869266600004,-0.060307544449783757,0.14399114821621628
Michigan,MI,alger_mi,US Senator,False,John James,republican,False,2162.0,True,-0.20429869266600004,-0.060307544449783757,0.14399114821621628
Michigan,MI,alger_mi,US Senator,False,Marcia Squier,green,False,36.0,False,-0.20429869266600004,-0.060307544449783757,0.14399114821621628
Michigan,MI,alger_mi,US Senator,False,,,True,0.0,False,-0.20429869266600004,-0.060307544449783757,0.14399114821621628
Michigan,MI,allegan_mi,US Senator,False,Debbie Stabenow,democrat,False,18890.0,False,-0.287926314072,-0.21992685181463772,0.06799946225736225
Michigan,MI,allegan_mi,US Senator,False,George E. Huffman III,us taxpayers,False,340.0,False,-0.287926314072,-0.21992685181463772,0.06799946225736225
Michigan,MI,allegan_mi,US Senator,False,John Howard Wilhelm,natural law,False,220.0,False,-0.287926314072,-0.21992685181463772,0.06799946225736225
Michigan,MI,allegan_mi,US Senator,False,John James,republican,False,29834.0,True,-0.287926314072,-0.21992685181463772,0.06799946225736225
Michigan,MI,allegan_mi,US Senator,False,Marcia Squier,green,False,478.0,False,-0.287926314072,-0.21992685181463772,0.06799946225736225
Michigan,MI,allegan_mi,US Senator,False,,,True,0.0,False,-0.287926314072,-0.21992685181463772,0.06799946225736225
Michigan,MI,alpena_mi,US Senator,False,Debbie Stabenow,democrat,False,5412.0,False,-0.286832788671,-0.15042421462967215,0.13640857404132783
Michigan,MI,alpena_mi,US Senator,False,George E. Huffman III,us taxpayers,False,96.0,False,-0.286832788671,-0.15042421462967215,0.13640857404132783
Michigan,MI,alpena_mi,US Senator,False,John Howard Wilhelm,natural law,False,68.0,False,-0.286832788671,-0.15042421462967215,0.13640857404132783
Michigan,MI,alpena_mi,US Senator,False,John James,republican,False,7380.0,True,-0.286832788671,-0.15042421462967215,0.13640857404132783
Michigan,MI,alpena_mi,US Senator,False,Marcia Squier,green,False,126.0,False,-0.286832788671,-0.15042421462967215,0.13640857404132783
Michigan,MI,alpena_mi,US Senator,False,,,True,1.0,False,-0.286832788671,-0.15042421462967215,0.13640857404132783
Michigan,MI,antrim_mi,US Senator,False,Debbie Stabenow,democrat,False,4953.0,False,-0.29627173592699996,-0.20799005129799475,0.08828168462900521
Michigan,MI,antrim_mi,US Senator,False,George E. Huffman III,us taxpayers,False,108.0,False,-0.29627173592699996,-0.20799005129799475,0.08828168462900521
Michigan,MI,antrim_mi,US Senator,False,John Howard Wilhelm,natural law,False,59.0,False,-0.29627173592699996,-0.20799005129799475,0.08828168462900521
Michigan,MI,antrim_mi,US Senator,False,John James,republican,False,7629.0,True,-0.29627173592699996,-0.20799005129799475,0.08828168462900521
Michigan,MI,antrim_mi,US Senator,False,Marcia Squier,green,False,117.0,False,-0.29627173592699996,-0.20799005129799475,0.08828168462900521
Michigan,MI,antrim_mi,US Senator,False,,,True,0.0,False,-0.29627173592699996,-0.20799005129799475,0.08828168462900521
Michigan,MI,arenac_mi,US Senator,False,Debbie Stabenow,democrat,False,2582.0,False,-0.3306959903450001,-0.2097995545657016,0.12089643577929848
Michigan,MI,arenac_mi,US Senator,False,George E. Huffman III,us taxpayers,False,57.0,False,-0.3306959903450001,-0.2097995545657016,0.12089643577929848
Michigan,MI,arenac_mi,US Senator,False,John Howard Wilhelm,natural law,False,36.0,False,-0.3306959903450001,-0.2097995545657016,0.12089643577929848
Michigan,MI,arenac_mi,US Senator,False,John James,republican,False,3995.0,True,-0.3306959903450001,-0.2097995545657016,0.12089643577929848
Michigan,MI,arenac_mi,US Senator,False,Marcia Squier,green,False,65.0,False,-0.3306959903450001,-0.2097995545657016,0.12089643577929848
Michigan,MI,arenac_mi,US Senator,False,,,True,0.0,False,-0.3306959903450001,-0.2097995545657016,0.12089643577929848
Michigan,MI,baraga_mi,US Senator,False,Debbie Stabenow,democrat,False,1344.0,False,-0.28743545611099997,-0.14800000000000002,0.13943545611099994
Michigan,MI,baraga_mi,US Senator,False,George E. Huffman III,us taxpayers,False,31.0,False,-0.28743545611099997,-0.14800000000000002,0.13943545611099994
Michigan,MI,baraga_mi,US Senator,False,John Howard Wilhelm,natural law,False,17.0,False,-0.28743545611099997,-0.14800000000000002,0.13943545611099994
Michigan,MI,baraga_mi,US Senator,False,John James,republican,False,1825.0,True,-0.28743545611099997,-0.14800000000000002,0.13943545611099994
Michigan,MI,baraga_mi,US Senator,False,Marcia Squier,green,False,33.0,False,-0.28743545611099997,-0.14800000000000002,0.13943545611099994
Michigan,MI,baraga_mi,US Senator,False,,,True,0.0,False,-0.28743545611099997,-0.14800000000000002,0.13943545611099994
Michigan,MI,barry_mi,US Senator,False,Debbie Stabenow,democrat,False,9857.0,False,-0.333322319511,-0.23948086920746525,0.09384145030353475
Michigan,MI,barry_mi,US Senator,False,George E. Huffman III,us taxpayers,False,216.0,False,-0.333322319511,-0.23948086920746525,0.09384145030353475
Michigan,MI,barry_mi,US Senator,False,John Howard Wilhelm,natural law,False,131.0,False,-0.333322319511,-0.23948086920746525,0.09384145030353475
Michigan,MI,barry_mi,US Senator,False,John James,republican,False,16260.0,True,-0.333322319511,-0.23948086920746525,0.09384145030353475
Michigan,MI,barry_mi,US Senator,False,Marcia Squier,green,False,273.0,False,-0.333322319511,-0.23948086920746525,0.09384145030353475
Michigan,MI,barry_mi,US Senator,False,,,True,0.0,False,-0.333322319511,-0.23948086920746525,0.09384145030353475
Michigan,MI,bay_mi,US Senator,False,Debbie Stabenow,democrat,False,22502.0,False,-0.126313005365,-0.005395722271383241,0.12091728309361677
Michigan,MI,bay_mi,US Senator,False,George E. Huffman III,us taxpayers,False,400.0,False,-0.126313005365,-0.005395722271383241,0.12091728309361677
Michigan,MI,bay_mi,US Senator,False,John Howard Wilhelm,natural law,False,218.0,False,-0.126313005365,-0.005395722271383241,0.12091728309361677
Michigan,MI,bay_mi,US Senator,False,John James,republican,False,22752.0,True,-0.126313005365,-0.005395722271383241,0.12091728309361677
Michigan,MI,bay_mi,US Senator,False,Marcia Squier,green,False,461.0,False,-0.126313005365,-0.005395722271383241,0.12091728309361677
Michigan,MI,bay_mi,US Senator,False,,,True,0.0,False,-0.126313005365,-0.005395722271383241,0.12091728309361677
Michigan,MI,benzie_mi,US Senator,False,Debbie Stabenow,democrat,False,4484.0,False,-0.14000587026699995,-0.06098434462294072,0.07902152564405923
Michigan,MI,benzie_mi,US Senator,False,George E. Huffman III,us taxpayers,False,60.0,False,-0.14000587026699995,-0.06098434462294072,0.07902152564405923
Michigan,MI,benzie_mi,US Senator,False,John Howard Wilhelm,natural law,False,44.0,False,-0.14000587026699995,-0.06098434462294072,0.07902152564405923
Michigan,MI,benzie_mi,US Senator,False,John James,republican,False,5080.0,True,-0.14000587026699995,-0.06098434462294072,0.07902152564405923
Michigan,MI,benzie_mi,US Senator,False,Marcia Squier,green,False,105.0,False,-0.14000587026699995,-0.06098434462294072,0.07902152564405923
Michigan,MI,benzie_mi,US Senator,False,,,True,0.0,False,-0.14000587026699995,-0.06098434462294072,0.07902152564405923
Michigan,MI,berrien_mi,US Senator,False,Debbie Stabenow,democrat,False,27345.0,False,-0.12729195069700006,-0.09492466040718872,0.032367290289811335
Michigan,MI,berrien_mi,US Senator,False,George E. Huffman III,us taxpayers,False,535.0,False,-0.12729195069700006,-0.09492466040718872,0.032367290289811335
Michigan,MI,berrien_mi,US Senator,False,John Howard Wilhelm,natural law,False,289.0,False,-0.12729195069700006,-0.09492466040718872,0.032367290289811335
Michigan,MI,berrien_mi,US Senator,False,John James,republican,False,33229.0,True,-0.12729195069700006,-0.09492466040718872,0.032367290289811335
Michigan,MI,berrien_mi,US Senator,False,Marcia Squier,green,False,587.0,False,-0.12729195069700006,-0.09492466040718872,0.032367290289811335
Michigan,MI,berrien_mi,US Senator,False,,,True,1.0,False,-0.12729195069700006,-0.09492466040718872,0.032367290289811335
Michigan,MI,branch_mi,US Senator,False,Debbie Stabenow,democrat,False,5144.0,False,-0.38114008489999995,-0.29751957365616166,0.08362051124383829
Michigan,MI,branch_mi,US Senator,False,George E. Huffman III,us taxpayers,False,146.0,False,-0.38114008489999995,-0.29751957365616166,0.08362051124383829
Michigan,MI,branch_mi,US Senator,False,John Howard Wilhelm,natural law,False,82.0,False,-0.38114008489999995,-0.29751957365616166,0.08362051124383829
Michigan,MI,branch_mi,US Senator,False,John James,republican,False,9666.0,True,-0.38114008489999995,-0.29751957365616166,0.08362051124383829
Michigan,MI,branch_mi,US Senator,False,Marcia Squier,green,False,161.0,False,-0.38114008489999995,-0.29751957365616166,0.08362051124383829
Michigan,MI,branch_mi,US Senator,False,,,True,0.0,False,-0.38114008489999995,-0.29751957365616166,0.08362051124383829
Michigan,MI,calhoun_mi,US Senator,False,Debbie Stabenow,democrat,False,22739.0,False,-0.124774606199,-0.06416225397142578,0.06061235222757422
Michigan,MI,calhoun_mi,US Senator,False,George E. Huffman III,us taxpayers,False,488.0,False,-0.124774606199,-0.06416225397142578,0.06061235222757422
Michigan,MI,calhoun_mi,US Senator,False,John Howard Wilhelm,natural law,False,285.0,False,-0.124774606199,-0.06416225397142578,0.06061235222757422
Michigan,MI,calhoun_mi,US Senator,False,John James,republican,False,25950.0,True,-0.124774606199,-0.06416225397142578,0.06061235222757422
Michigan,MI,calhoun_mi,US Senator,False,Marcia Squier,green,False,583.0,False,-0.124774606199,-0.06416225397142578,0.06061235222757422
Michigan,MI,calhoun_mi,US Senator,False,,,True,0.0,False,-0.124774606199,-0.06416225397142578,0.06061235222757422
Michigan,MI,cass_mi,US Senator,False,Debbie Stabenow,democrat,False,7079.0,False,-0.29954451701600004,-0.2433530470557984,0.056191469960201634
Michigan,MI,cass_mi,US Senator,False,George E. Huffman III,us taxpayers,False,226.0,False,-0.29954451701600004,-0.2433530470557984,0.056191469960201634
Michigan,MI,cass_mi,US Senator,False,John Howard Wilhelm,natural law,False,108.0,False,-0.29954451701600004,-0.2433530470557984,0.056191469960201634
Michigan,MI,cass_mi,US Senator,False,John James,republican,False,11811.0,True,-0.29954451701600004,-0.2433530470557984,0.056191469960201634
Michigan,MI,cass_mi,US Senator,False,Marcia Squier,green,False,221.0,False,-0.29954451701600004,-0.2433530470557984,0.056191469960201634
Michigan,MI,cass_mi,US Senator,False,,,True,0.0,False,-0.29954451701600004,-0.2433530470557984,0.056191469960201634
Michigan,MI,charlevoix_mi,US Senator,False,Debbie Stabenow,democrat,False,5596.0,False,-0.242809089037,-0.16007905138339923,0.08273003765360076
Michigan,MI,charlevoix_mi,US Senator,False,George E. Huffman III,us taxpayers,False,88.0,False,-0.242809089037,-0.16007905138339923,0.08273003765360076
Michigan,MI,charlevoix_mi,US Senator,False,John Howard Wilhelm,natural law,False,51.0,False,-0.242809089037,-0.16007905138339923,0.08273003765360076
Michigan,MI,charlevoix_mi,US Senator,False,John James,republican,False,7783.0,True,-0.242809089037,-0.16007905138339923,0.08273003765360076
Michigan,MI,charlevoix_mi,US Senator,False,Marcia Squier,green,False,144.0,False,-0.242809089037,-0.16007905138339923,0.08273003765360076
Michigan,MI,charlevoix_mi,US Senator,False,,,True,0.0,False,-0.242809089037,-0.16007905138339923,0.08273003765360076
Michigan,MI,cheboygan_mi,US Senator,False,Debbie Stabenow,democrat,False,4825.0,False,-0.32080310691,-0.2043113772455089,0.11649172966449112
Michigan,MI,cheboygan_mi,US Senator,False,George E. Huffman III,us taxpayers,False,129.0,False,-0.32080310691,-0.2043113772455089,0.11649172966449112
Michigan,MI,cheboygan_mi,US Senator,False,John Howard Wilhelm,natural law,False,74.0,False,-0.32080310691,-0.2043113772455089,0.11649172966449112
Michigan,MI,cheboygan_mi,US Senator,False,John James,republican,False,7384.0,True,-0.32080310691,-0.2043113772455089,0.11649172966449112
Michigan,MI,cheboygan_mi,US Senator,False,Marcia Squier,green,False,109.0,False,-0.32080310691,-0.2043113772455089,0.11649172966449112
Michigan,MI,cheboygan_mi,US Senator,False,,,True,4.0,False,-0.32080310691,-0.2043113772455089,0.11649172966449112
Michigan,MI,chippewa_mi,US Senator,False,Debbie Stabenow,democrat,False,5901.0,False,-0.24245172994699998,-0.13349549291744173,0.10895623702955826
Michigan,MI,chippewa_mi,US Senator,False,George E. Huffman III,us taxpayers,False,107.0,False,-0.24245172994699998,-0.13349549291744173,0.10895623702955826
Michigan,MI,chippewa_mi,US Senator,False,John Howard Wilhelm,natural law,False,71.0,False,-0.24245172994699998,-0.13349549291744173,0.10895623702955826
Michigan,MI,chippewa_mi,US Senator,False,John James,republican,False,7767.0,True,-0.24245172994699998,-0.13349549291744173,0.10895623702955826
Michigan,MI,chippewa_mi,US Senator,False,Marcia Squier,green,False,132.0,False,-0.24245172994699998,-0.13349549291744173,0.10895623702955826
Michigan,MI,chippewa_mi,US Senator,False,,,True,0.0,False,-0.24245172994699998,-0.13349549291744173,0.10895623702955826
Michigan,MI,clare_mi,US Senator,False,Debbie Stabenow,democrat,False,4513.0,False,-0.318042584984,-0.21390599949371364,0.10413658549028637
Michigan,MI,clare_mi,US Senator,False,George E. Huffman III,us taxpayers,False,120.0,False,-0.318042584984,-0.21390599949371364,0.10413658549028637
Michigan,MI,clare_mi,US Senator,False,John Howard Wilhelm,natural law,False,79.0,False,-0.318042584984,-0.21390599949371364,0.10413658549028637
Michigan,MI,clare_mi,US Senator,False,John James,republican,False,7048.0,True,-0.318042584984,-0.21390599949371364,0.10413658549028637
Michigan,MI,clare_mi,US Senator,False,Marcia Squier,green,False,91.0,False,-0.318042584984,-0.21390599949371364,0.10413658549028637
Michigan,MI,clare_mi,US Senator,False,,,True,0.0,False,-0.318042584984,-0.21390599949371364,0.10413658549028637
Michigan,MI,clinton_mi,US Senator,False,Debbie Stabenow,democrat,False,17564.0,False,-0.126836603886,-0.03727679775583964,0.08955980613016035
Michigan,MI,clinton_mi,US Senator,False,George E. Huffman III,us taxpayers,False,187.0,False,-0.126836603886,-0.03727679775583964,0.08955980613016035
Michigan,MI,clinton_mi,US Senator,False,John Howard Wilhelm,natural law,False,92.0,False,-0.126836603886,-0.03727679775583964,0.08955980613016035
Michigan,MI,clinton_mi,US Senator,False,John James,republican,False,18946.0,True,-0.126836603886,-0.03727679775583964,0.08955980613016035
Michigan,MI,clinton_mi,US Senator,False,Marcia Squier,green,False,285.0,False,-0.126836603886,-0.03727679775583964,0.08955980613016035
Michigan,MI,clinton_mi,US Senator,False,,,True,0.0,False,-0.126836603886,-0.03727679775583964,0.08955980613016035
Michigan,MI,crawford_mi,US Senator,False,Debbie Stabenow,democrat,False,2306.0,False,-0.32840626372099996,-0.23108907724292344,0.09731718647807652
Michigan,MI,crawford_mi,US Senator,False,George E. Huffman III,us taxpayers,False,68.0,False,-0.32840626372099996,-0.23108907724292344,0.09731718647807652
Michigan,MI,crawford_mi,US Senator,False,John Howard Wilhelm,natural law,False,49.0,False,-0.32840626372099996,-0.23108907724292344,0.09731718647807652
Michigan,MI,crawford_mi,US Senator,False,John James,republican,False,3751.0,True,-0.32840626372099996,-0.23108907724292344,0.09731718647807652
Michigan,MI,crawford_mi,US Senator,False,Marcia Squier,green,False,79.0,False,-0.32840626372099996,-0.23108907724292344,0.09731718647807652
Michigan,MI,crawford_mi,US Senator,False,,,True,0.0,False,-0.32840626372099996,-0.23108907724292344,0.09731718647807652
Michigan,MI,delta_mi,US Senator,False,Debbie Stabenow,democrat,False,6932.0,False,-0.25347917907600004,-0.13797514619883045,0.1155040328771696
Michigan,MI,delta_mi,US Senator,False,George E. Huffman III,us taxpayers,False,116.0,False,-0.25347917907600004,-0.13797514619883045,0.1155040328771696
Michigan,MI,delta_mi,US Senator,False,John Howard Wilhelm,natural law,False,50.0,False,-0.25347917907600004,-0.13797514619883045,0.1155040328771696
Michigan,MI,delta_mi,US Senator,False,John James,republican,False,9197.0,True,-0.25347917907600004,-0.13797514619883045,0.1155040328771696
Michigan,MI,delta_mi,US Senator,False,Marcia Squier,green,False,121.0,False,-0.25347917907600004,-0.13797514619883045,0.1155040328771696
Michigan,MI,delta_mi,US Senator,False,,,True,0.0,False,-0.25347917907600004,-0.13797514619883045,0.1155040328771696
Michigan,MI,dickinson_mi,US Senator,False,Debbie Stabenow,democrat,False,4162.0,False,-0.354414003044,-0.24817389773827336,0.10624010530572664
Michigan,MI,dickinson_mi,US Senator,False,George E. Huffman III,us taxpayers,False,69.0,False,-0.354414003044,-0.24817389773827336,0.10624010530572664
Michigan,MI,dickinson_mi,US Senator,False,John Howard Wilhelm,natural law,False,53.0,False,-0.354414003044,-0.24817389773827336,0.10624010530572664
Michigan,MI,dickinson_mi,US Senator,False,John James,republican,False,6982.0,True,-0.354414003044,-0.24817389773827336,0.10624010530572664
Michigan,MI,dickinson_mi,US Senator,False,Marcia Squier,green,False,97.0,False,-0.354414003044,-0.24817389773827336,0.10624010530572664
Michigan,MI,dickinson_mi,US Senator,False,,,True,0.0,False,-0.354414003044,-0.24817389773827336,0.10624010530572664
Michigan,MI,eaton_mi,US Senator,False,Debbie Stabenow,democrat,False,26147.0,True,-0.055202384800000004,0.046632124352331605,0.10183450915233161
Michigan,MI,eaton_mi,US Senator,False,George E. Huffman III,us taxpayers,False,367.0,False,-0.055202384800000004,0.046632124352331605,0.10183450915233161
Michigan,MI,eaton_mi,US Senator,False,John Howard Wilhelm,natural law,False,213.0,False,-0.055202384800000004,0.046632124352331605,0.10183450915233161
Michigan,MI,eaton_mi,US Senator,False,John James,republican,False,23771.0,False,-0.055202384800000004,0.046632124352331605,0.10183450915233161
Michigan,MI,eaton_mi,US Senator,False,Marcia Squier,green,False,454.0,False,-0.055202384800000004,0.046632124352331605,0.10183450915233161
Michigan,MI,eaton_mi,US Senator,False,,,True,0.0,False,-0.055202384800000004,0.046632124352331605,0.10183450915233161
Michigan,MI,emmet_mi,US Senator,False,Debbie Stabenow,democrat,False,7620.0,False,-0.19409822094400003,-0.12604102621429775,0.06805719472970229
Michigan,MI,emmet_mi,US Senator,False,George E. Huffman III,us taxpayers,False,121.0,False,-0.19409822094400003,-0.12604102621429775,0.06805719472970229
Michigan,MI,emmet_mi,US Senator,False,John Howard Wilhelm,natural law,False,78.0,False,-0.19409822094400003,-0.12604102621429775,0.06805719472970229
Michigan,MI,emmet_mi,US Senator,False,John James,republican,False,9875.0,True,-0.19409822094400003,-0.12604102621429775,0.06805719472970229
Michigan,MI,emmet_mi,US Senator,False,Marcia Squier,green,False,197.0,False,-0.19409822094400003,-0.12604102621429775,0.06805719472970229
Michigan,MI,emmet_mi,US Senator,False,,,True,0.0,False,-0.19409822094400003,-0.12604102621429775,0.06805719472970229
Michigan,MI,genesee_mi,US Senator,False,Debbie Stabenow,democrat,False,95903.0,True,0.09467968491100004,0.1619641307835843,0.06728444587258425
Michigan,MI,genesee_mi,US Senator,False,George E. Huffman III,us taxpayers,False,1284.0,False,0.09467968491100004,0.1619641307835843,0.06728444587258425
Michigan,MI,genesee_mi,US Senator,False,John Howard Wilhelm,natural law,False,644.0,False,0.09467968491100004,0.1619641307835843,0.06728444587258425
Michigan,MI,genesee_mi,US Senator,False,John James,republican,False,68648.0,False,0.09467968491100004,0.1619641307835843,0.06728444587258425
Michigan,MI,genesee_mi,US Senator,False,Marcia Squier,green,False,1799.0,False,0.09467968491100004,0.1619641307835843,0.06728444587258425
Michigan,MI,genesee_mi,US Senator,False,,,True,0.0,False,0.09467968491100004,0.1619641307835843,0.06728444587258425
Michigan,MI,gladwin_mi,US Senator,False,Debbie Stabenow,democrat,False,4160.0,False,-0.34717767799899996,-0.2220808723307588,0.12509680566824116
Michigan,MI,gladwin_mi,US Senator,False,George E. Huffman III,us taxpayers,False,101.0,False,-0.34717767799899996,-0.2220808723307588,0.12509680566824116
Michigan,MI,gladwin_mi,US Senator,False,John Howard Wilhelm,natural law,False,61.0,False,-0.34717767799899996,-0.2220808723307588,0.12509680566824116
Michigan,MI,gladwin_mi,US Senator,False,John James,republican,False,6604.0,True,-0.34717767799899996,-0.2220808723307588,0.12509680566824116
Michigan,MI,gladwin_mi,US Senator,False,Marcia Squier,green,False,79.0,False,-0.34717767799899996,-0.2220808723307588,0.12509680566824116
Michigan,MI,gladwin_mi,US Senator,False,,,True,0.0,False,-0.34717767799899996,-0.2220808723307588,0.12509680566824116
Michigan,MI,gogebic_mi,US Senator,False,Debbie Stabenow,democrat,False,3311.0,True,-0.14959660877900005,0.03569787038455641,0.18529447916355646
Michigan,MI,gogebic_mi,US Senator,False,George E. Huffman III,us taxpayers,False,35.0,False,-0.14959660877900005,0.03569787038455641,0.18529447916355646
Michigan,MI,gogebic_mi,US Senator,False,John Howard Wilhelm,natural law,False,39.0,False,-0.14959660877900005,0.03569787038455641,0.18529447916355646
Michigan,MI,gogebic_mi,US Senator,False,John James,republican,False,3078.0,False,-0.14959660877900005,0.03569787038455641,0.18529447916355646
Michigan,MI,gogebic_mi,US Senator,False,Marcia Squier,green,False,64.0,False,-0.14959660877900005,0.03569787038455641,0.18529447916355646
Michigan,MI,gogebic_mi,US Senator,False,,,True,0.0,False,-0.14959660877900005,0.03569787038455641,0.18529447916355646
Michigan,MI,grandtraverse_mi,US Senator,False,Debbie Stabenow,democrat,False,22757.0,False,-0.12530120481899998,-0.044040387456903585,0.0812608173620964
Michigan,MI,grandtraverse_mi,US Senator,False,George E. Huffman III,us taxpayers,False,257.0,False,-0.12530120481899998,-0.044040387456903585,0.0812608173620964
Michigan,MI,grandtraverse_mi,US Senator,False,John Howard Wilhelm,natural law,False,219.0,False,-0.12530120481899998,-0.044040387456903585,0.0812608173620964
Michigan,MI,grandtraverse_mi,US Senator,False,John James,republican,False,24903.0,True,-0.12530120481899998,-0.044040387456903585,0.0812608173620964
Michigan,MI,grandtraverse_mi,US Senator,False,Marcia Squier,green,False,592.0,False,-0.12530120481899998,-0.044040387456903585,0.0812608173620964
Michigan,MI,grandtraverse_mi,US Senator,False,,,True,0.0,False,-0.12530120481899998,-0.044040387456903585,0.0812608173620964
Michigan,MI,gratiot_mi,US Senator,False,Debbie Stabenow,democrat,False,5764.0,False,-0.25623403478799994,-0.16896286453598158,0.08727117025201836
Michigan,MI,gratiot_mi,US Senator,False,George E. Huffman III,us taxpayers,False,141.0,False,-0.25623403478799994,-0.16896286453598158,0.08727117025201836
Michigan,MI,gratiot_mi,US Senator,False,John Howard Wilhelm,natural law,False,81.0,False,-0.25623403478799994,-0.16896286453598158,0.08727117025201836
Michigan,MI,gratiot_mi,US Senator,False,John James,republican,False,8180.0,True,-0.25623403478799994,-0.16896286453598158,0.08727117025201836
Michigan,MI,gratiot_mi,US Senator,False,Marcia Squier,green,False,133.0,False,-0.25623403478799994,-0.16896286453598158,0.08727117025201836
Michigan,MI,gratiot_mi,US Senator,False,,,True,0.0,False,-0.25623403478799994,-0.16896286453598158,0.08727117025201836
Michigan,MI,hillsdale_mi,US Senator,False,Debbie Stabenow,democrat,False,5079.0,False,-0.467555331992,-0.3708928571428572,0.09666247484914281
Michigan,MI,hillsdale_mi,US Senator,False,George E. Huffman III,us taxpayers,False,126.0,False,-0.467555331992,-0.3708928571428572,0.09666247484914281
Michigan,MI,hillsdale_mi,US Senator,False,John Howard Wilhelm,natural law,False,89.0,False,-0.467555331992,-0.3708928571428572,0.09666247484914281
Michigan,MI,hillsdale_mi,US Senator,False,John James,republican,False,11310.0,True,-0.467555331992,-0.3708928571428572,0.09666247484914281
Michigan,MI,hillsdale_mi,US Senator,False,Marcia Squier,green,False,196.0,False,-0.467555331992,-0.3708928571428572,0.09666247484914281
Michigan,MI,hillsdale_mi,US Senator,False,,,True,0.0,False,-0.467555331992,-0.3708928571428572,0.09666247484914281
Michigan,MI,houghton_mi,US Senator,False,Debbie Stabenow,democrat,False,6533.0,False,-0.157268130321,-0.06773270023043076,0.08953543009056925
Michigan,MI,houghton_mi,US Senator,False,George E. Huffman III,us taxpayers,False,70.0,False,-0.157268130321,-0.06773270023043076,0.08953543009056925
Michigan,MI,houghton_mi,US Senator,False,John Howard Wilhelm,natural law,False,52.0,False,-0.157268130321,-0.06773270023043076,0.08953543009056925
Michigan,MI,houghton_mi,US Senator,False,John James,republican,False,7503.0,True,-0.157268130321,-0.06773270023043076,0.08953543009056925
Michigan,MI,houghton_mi,US Senator,False,Marcia Squier,green,False,163.0,False,-0.157268130321,-0.06773270023043076,0.08953543009056925
Michigan,MI,houghton_mi,US Senator,False,,,True,0.0,False,-0.157268130321,-0.06773270023043076,0.08953543009056925
Michigan,MI,huron_mi,US Senator,False,Debbie Stabenow,democrat,False,5087.0,False,-0.381751640586,-0.23586630585826085,0.14588533472773912
Michigan,MI,huron_mi,US Senator,False,George E. Huffman III,us taxpayers,False,104.0,False,-0.381751640586,-0.23586630585826085,0.14588533472773912
Michigan,MI,huron_mi,US Senator,False,John Howard Wilhelm,natural law,False,73.0,False,-0.381751640586,-0.23586630585826085,0.14588533472773912
